id,authorDisplayName,textOriginal,publishedAt
1253712227351228416,phuukan,นึกถึงที่ไบรท์พูดตอนนั้น..ยุ่งไม่เข้าเรื่องหลายรอบแร้วนะเราอ่ะ...😂😂😂😂 #คั่นกูEP10 #คั่นกู #winmetawin #Bbrightvc https://t.co/MpNiYHWhYg,Fri Apr 24 15:47:42 +0000 2020
1253712223299465216,Kana28,"กรุณาฟังซ้ำๆวนไป...และตายอย่างสันติ
#จงมีชวิตรอดให้ถึง7วัน
#คั่นกู #คั่นกูEP10 #brightwin https://t.co/plTjGQ5F0T",Fri Apr 24 15:47:41 +0000 2020
1253712204102135808,B.W._ausiri,คือEp10จบแล้วยังอินอยู่เลย กว่าจะใช้ชีวิตรออีก 7 วันทรมานมาก แต่ถ้าถึงepสุดท้ายตอนจบ หลังจากนี้จะใช้ชีวิตอยู่ต่อยังไงว่ะ.ได้โปรด มีซีรี่ย์เรื่องนี้ตลอดไปเลยได้มัย ขอบคุณซีรี่ย์เรื่องนี้มากที่มาเติมเต็ม❤️รักซีรี่ย์เรื่องนี้มาก #คั่นกูEP10 #คั่นกู  #2getherTheSeries  #GMMTV #GMM25,Fri Apr 24 15:47:36 +0000 2020
1253712198813220865,แพนที่แปลว่ากะทะ,"สายตานี้ทำตัวอิฉันตายเป็นล้านรอบได้แล้วมั้งคะ😳💓
#คั่นกูEP10 #คั่นกู https://t.co/0E6z4o8Gxj",Fri Apr 24 15:47:35 +0000 2020
1253712187438186496,𝐀𝐂𝐑𝐘𝐋𝐀𝐓𝐄࿇📸 FT. คุณเจ้าของแมว 2 MONTH !💗,"แอบแวะมาฉากผู้กองหน่อย รุ้สึกว่าแบบมันเกือบแล้วอ่ะ แต่เค้าก็ชอบในแบบน้องชาย ก็อื่ม นี่เข้าใจผู้กองเลย อารมณ์แบบพี่น้องเหี้ยไร ไม่อยากเป็น เป็นฉากที่ทุกคนต้องเคยโดนกันมาบ้างแหละแบบ 'พี่น้องก็ดีอยู่แล้วเนอะ' เห้อ น้ำตาผู้กองคือทำเอาอินี่ร้องตามเลย55 #คั่นกูEP10 
#คั่นกู",Fri Apr 24 15:47:32 +0000 2020
1253712180140109824,ผมชื่อณัฐเป็นคนชิคชิคชิคกี้พาย,ต้องเจอหน่อย อีเวนท์แรกหลังโควิด เกรียมกล้องกับเลนส์ตั้งแต่ตอนนี้แล้ว #คั่นกู,Fri Apr 24 15:47:31 +0000 2020
1253712117951197184,@mint,"#คั่นกู
#แฟนสารวัตรชื่อไทน์
epนี้คือฟินตั้งแต่ตอนแรกจนจบตอน https://t.co/JOZoTpgfFr",Fri Apr 24 15:47:16 +0000 2020
1253712091661230082,ǝǝɯɯnɐ 🧸 ft. วันเกิดแบคฮยอนในพิน,ล่าสุดกดซื้อหนังสือไปแล้ว โวยยยยย #คั่นกู,Fri Apr 24 15:47:10 +0000 2020
1253712080341000193,คนอะไรตัวสีเขียว.,ตัดจบแบบนี้อีกแหละพี่แชมป์ เชอะะะะะะ #คั่นกูEP10 #คั่นกู https://t.co/WdZ33p9YRg,Fri Apr 24 15:47:07 +0000 2020
1253712064545087488,P’Ham 🐻🐳🐰,"หืมมมมมมมม นี่ก็ขายเก่งจริงๆ
😂😂😂
แล้วซื้อมา จะไปใส่คู่ใคร เพราะเค้าคู่กันไปแล้ว 😭😭😭
#คั่นกู #เพราะเราคู่กัน #2getherTheSeries https://t.co/h6bR02P6XX",Fri Apr 24 15:47:03 +0000 2020
1253712057649655808,ชูครีมน้อย ❤สารวัตร,ทีมเมียเขาชอบกัน #คั่นกู #คั่นกูEP10 https://t.co/N3FmgucLc6,Fri Apr 24 15:47:02 +0000 2020
1253712053576937472,Lyywariin,"รักทุกฉากในอีพีนี้ แต่ช๊อตนี้เต็มปอดมาก ชื่นใจ55555 
อีพีนี้มันทำให้รู้ว่าการรอคอยของสารวัตมันคุ้มค่า มันมีแต่มวลความสุขเวลาที่พวกเขาอยู่ด้วยกัน #คั่นกู #คั่นกูEP10 #brightvc #winmetawin https://t.co/hPJXOBVAtC",Fri Apr 24 15:47:01 +0000 2020
1253712042868879361,sea,"@bbrightvc เป็นการกอดที่อบอุ่นจังค่ะ 😆
@winmetawin 
#คั่นกู #คั่นกูEP10 #bbrightvc
#winmetawin #",Fri Apr 24 15:46:58 +0000 2020
1253712041585459200,Yokkee Knpp,ซีนนี้กรุตาย ตายแบบ ตายเรยอ่ะ ไม่ไหวๆๆ 😆😆 #bbrightvc #winmetawin #คั่นกู #เพราะเราคู่กัน  #2getherTheSeries #คั่นกูEP10 https://t.co/hOLtpzBiPF,Fri Apr 24 15:46:58 +0000 2020
1253712012451799040,FERN_2540,ตลกน่ะเราอ่ะ #คั่นกู https://t.co/5Lq4ifKhca,Fri Apr 24 15:46:51 +0000 2020
1253712012296835077,Mr.tor,"ดูต่อไปไม่ไหวแล้ว

ดูแล้วเหมือนตายทั้งเป็น!! 

#คั่นกูEP10 #คั่นกู ♥️🤙🏼 https://t.co/ZJ1nKcPfeb",Fri Apr 24 15:46:51 +0000 2020
1253711998782550016,คนงามจิ้งเฟิง,วันสุข ช่างสั้นยิ่งนัก รอวัน(ศุกร์) อย่างใจจดใจจ่อ ทั้ง ๆ ที่วันนี้เป็นวันสุข #คั่นกูEP10 #คั่นกู #เพราะเราคู่กัน #2getherTheSeries #2getherTheSeriesep10 #สารวัตรไทน์ #ไบร์ทวิน #winmatawin #Brightvachirawit,Fri Apr 24 15:46:48 +0000 2020
1253711967895695360,🌼🦋 butterfly ยิ้มทีใจพี่ละลาย 🦋🌼,"@bbrightvc อาทิตย์นี้ยิ้มมจนปวดแก้มมมเบย น่ารักกมากกก กรี๊ดจนเจ็บคออออ 555+ ฟินนนนนนนนนน
#คั่นกูEP10 #คั่นกู",Fri Apr 24 15:46:40 +0000 2020
1253711940351754241,Tong Sutipat,“ กูอยากเห็นหน้ามึงเป็นคนสุดท้ายก่อนนอน.... แล้วก็อยากเห็นหน้ามึงเป็นคนแรกตอนตื่น “ แงๆๆๆๆๆๆๆๆ 🐰🐰🐰🐰🐰🐰 #คั่นกู #คั่นกูEP10 https://t.co/RBmYfPPkyK,Fri Apr 24 15:46:34 +0000 2020
1253711911159357442,✨°🐽°🍎🌈​apple Sariya🍑🍎🧸✨,"ทำไมความสุขมันจบไวเหลือเกิน... รอไปอีก7วันสินะ😭

#เพราะเราคู่กัน
#คั่นกู​ #คั่นกูEP10
#2gethertheseries
@bbrightvc
@winmetawin",Fri Apr 24 15:46:27 +0000 2020
1253711908357541892,Mookkies💜,ชอบฉากที่สารวัตร ผลักไทน์ลงที่นอน แหม่จะเร่าร้อนเกินไปละ เขินนะเนี่ยไอ้บ้าเอ้ย #คั่นกู #คั่นกูEP10,Fri Apr 24 15:46:26 +0000 2020
1253711885465079808,krataiipf,"สารวัตร: “กูอยากจับนม”

#คั่นกูEP10 #คั่นกู #เพราะเราคู่กันep10 #2getherTheSeries #สารวัตรไทน์ https://t.co/1RFTOW0mSA",Fri Apr 24 15:46:20 +0000 2020
1253711880859848705,C_benzs​,"ฟิลไม่เหมือนแฟนมาอยู่ด้วยกันอ่ะ
ฟิลเหมือนพี่น้องกันแล้วพ่อแม่ทิ้งให้อยู่บ้านกันแค่ 2 คนอ่ะ 55555555

#คั่นกูEP10 #คั่นกู #ไบร์ทวิน #bbrighvc #winmatawin https://t.co/Vnsce4DPxz https://t.co/fpr5Lr15yK",Fri Apr 24 15:46:19 +0000 2020
1253711875767861249,Pann~,เห้ออีกนิดเดียวเองอีกนิดเดียว😢😢 #คั่นกู https://t.co/OpdACNjEHn,Fri Apr 24 15:46:18 +0000 2020
1253711869807751168,ตอเต้ยยยยยยยยยยยยยยยยยยยย,ยิ้มแบบนี้หมายความว่ายังไง #คั่นกู https://t.co/vH9Lmov4Xz,Fri Apr 24 15:46:17 +0000 2020
1253711866267725824,Smile,"คือ....มึง กูออกจากตรงนี้ไม่ได้ 🌝🌚
#คั่นกูEP10 #คั่นกู https://t.co/sfszJSn3f9",Fri Apr 24 15:46:16 +0000 2020
1253711844713398274,KINGBA.,รักมากแต่เป็นได้แค่พี่น้อง มันร้องไม่ออกมันบอกไม่ถูก ฉากนี้ใน EP นี้คือเจ็บสุด #2getherTheSeries #คั่นกูEP10 #คั่นกู https://t.co/uORcNLnicz,Fri Apr 24 15:46:11 +0000 2020
1253711839352897542,วิไลวรรณ โพธิ์นิล,"ใจไม่ค่อยดีกับฉากนี้ 😳 มีความเนื้อแนบเนื้อ จิ้นฟิน ใจเหลวเปลวมากค่ะ ☺️
#คั่นกู #คั่นกูEP10 https://t.co/aTNInN5lk1",Fri Apr 24 15:46:09 +0000 2020
1253711827915010048,NanthichaPang,ไม่ไหวจิงๆ แต่ละ ep 😘😘 สารวัตรไม่ควรมีคนเดียว 😍🙊😁 #ep10 #คั่นกู https://t.co/k9RUBSw8c4,Fri Apr 24 15:46:07 +0000 2020
1253711818108829709,𝒇𝒐𝒓𝒆𝒔𝒕✨,เอ่ออออออ คุณกันสมายคะ จะมาดึงกางเกงในเข้าวินอย่างงี้ไม่ด้ายยยยย @Gunnzsmile #คั่นกูEP10 #คั่นกู https://t.co/h60RG52PWP,Fri Apr 24 15:46:04 +0000 2020
1253711817940987904,PIPEMANO,"GMM ขายทุกอย่าง วอนโซฟาตัวนั้นด้วย 
#GMMTV 
#GMM25 
#คั่นกู
#คั่นกูEP10",Fri Apr 24 15:46:04 +0000 2020
1253711816963665920,หัวใจจะ Y💘,"ไทน์กับสารวัตร แฮปปี้
แต่ทำไมฉันร้องไห้ไปกับผู้กอง😢😢
#คั่นกู",Fri Apr 24 15:46:04 +0000 2020
1253711810944921600,MaeTheLoneMan,ภาพประจำสัปดาห์ EP นี้ คุณเค้ายิ้มบ่อยยยย 555 #คั่นกูEP10 #2getherTheSeriesep10 #คั่นกู #2getherTheSeries https://t.co/KJOnyjHMRm,Fri Apr 24 15:46:03 +0000 2020
1253711809522982913,R I N,ก็คือเป็นรายการชิม มีไบรท์เป็นโฆษก แล้วมีวินกินอย่างเดียว 😂😂 #คั่นกู @bbrightvc @winmetawin https://t.co/slrqCg7CFv,Fri Apr 24 15:46:02 +0000 2020
1253711785711955969,ติ๋มนะครับ,"สารวัตรค่ะ คือไม่ทราบว่านั่นขูดโทรศัพท์ หรือเลื่อนค่ะ อิชั้นงงมาก #คั่นกูEP10
#คั่นกู  #คั่นกู100ล้านวิวบนLINETV  ปล.คลิปนี้ไม่มีเสียง https://t.co/JhdMNPXubg",Fri Apr 24 15:45:57 +0000 2020
1253711775914057728,Mook_man,"ขนาดนี้ก็ฆ่าฉันเลยเถอะ
#คั่นกูEP10 #คั่นกู #2gethertheseries https://t.co/UDgZorkckg",Fri Apr 24 15:45:54 +0000 2020
1253711762739740672,new,"คนนึงกลัวพี่เห็น อีกคนก็เว้าวอน
อยากให้นอนด้วย แล้วเราจะเลือกอะไรล่ะ ก็ต้องเลือกนอนกับแฟนดิ โถ่ว!!! 

#คั่นกูEP10 #คั่นกู https://t.co/vGUYm7AIYm",Fri Apr 24 15:45:51 +0000 2020
1253711757924655108,April With Me,"เราชอบลิเวอร์พูล
สารวัตรชอบลิเวอร์พูล
สารวัตรชอบซาร่า
ซาร่าใส่เสื้อเบอร์11
เบอร์11คือตัวเลขวันเกิดของเรา
ฉันรักเค้า
#สารวัตร
#เพราะเราคู่กัน
#คั่นกู",Fri Apr 24 15:45:50 +0000 2020
1253711757660418050,รีรัวๆ again and again,"ยอม! เราแพ้แล้ว ไปต่อไม่ไหวแล้วโว้ยยย #คั่นกูEP10  #คั่นกู  @bbrightvc @winmetawin 
Cr IG Pic https://t.co/pnfMNCnwb8",Fri Apr 24 15:45:50 +0000 2020
1253711750744010752,ʕ´•ᴥ•`ʔ,มีเส้นบางๆ กันอยู่ ระหว่างช่วยเพื่อน กับ เห็นแก่กิน น่าจะอย่างหลังมากกว่าเราว่า 55555555555 #คั่นกู #คั่นกูEP10 #MikeChinnarat #mmuses @mmikesiri https://t.co/qwPA9R6r1w,Fri Apr 24 15:45:48 +0000 2020
1253711719999909889,far away from you🐰,"มันเป็นไม่ไหวนะ มันเป็นเขิน☺️ จับทีพี่จะล้มมมมมมม พวกนายมันร้ายยยยย แง้ นุไม่ไหวแล้วแม่!! @bbrightvc @winmetawin 
#คั่นกูEP10 #คั่นกู",Fri Apr 24 15:45:41 +0000 2020
1253711719135735810,นอนน้อย,"เค้าตัดต่อเหมือน ep.8 อีกแล้วว่ะ ฉากที่จะต้องเขิน ต้องฟิน นี่ยังไม่ทันได้รู้สึกแบบนั้นเลย ตัดไปละ ฉากต้องเศร้าหรอ อย่าหวัง ยิ่งไทป์ยิ่งอิหยังวะ ขอล้องเลยนะคะ อย่างน้อยๆep.13 ต้องไม่เป็นแบบนี้นะคะ
#คั่นกู
#คั่นกูEP10",Fri Apr 24 15:45:41 +0000 2020
1253711698805927936,Mod_,"ร้องไห้ตามผู้กองเจ็บจี๊ดจุกจริงคำว่า""พี่น้อง""เป็นคำพูดที่ไม่มีใครชอบเลยคำๆนี้พี่น้องแบบไหนกันทำดีให้กันเอาจริงเหมือนให้ความหวังผู้กองเลยตอนบอกร้านปิดไม่ทำตามสั่ง แต่กับทำของที่ผู้กองชอบไว้ให้นี้สินะพี่น้องในแบบพี่มิล😢😢😢😢
#คั่นกูEP10 #คั่นกู #2getherTheSeries https://t.co/L1StBi3UzZ",Fri Apr 24 15:45:36 +0000 2020
1253711658557435904,Nutwatchara,ในนิยายทำไม่มี ง๊ง หรือกุอ่านพลาด #คั่นกู https://t.co/d26GQHrZMY,Fri Apr 24 15:45:26 +0000 2020
1253711656607027207,ฉันจะผอม ไม่มีอยู่จริง🤦🏻‍♀️,เป็นอีกอีพีที่ใจโคตรฟู มีความสุขอ่ะ #คั่นกู  #คั่นกูEP10,Fri Apr 24 15:45:26 +0000 2020
1253711652991598594,Cannn,"ยังไม่ตายค่ะ ยังอยู่ถึงอีพีหน้า ยังไหวอยู่แต่เลือดเกือบหมดตัว และฉันต้องรอ รออีก7วัน😣
#คั่นกูEP10 #คั่นกู",Fri Apr 24 15:45:25 +0000 2020
1253711651573870593,ภรรยาคยองซูที่สามีเข้ากรมเลยมาแอบชื่นชมสารวัตร,มันอิสสะเรียลมากๆ นั่นไทน์หรือวินเนี่ยย ดูเขินจริงจังมากกกก ดูไม่ออกเลยเนี่ย #คั่นกูEP10  #คั่นกู  #winmatawin,Fri Apr 24 15:45:25 +0000 2020
1253711644821041152,ฉันเป็นตุ๊ด ไม่ต้องสงสัย • やおい,ซีนนี้แหละ สารวัตรจับไทน์กดแล้ว ชั้นว่าซีนนี้ได้กันแล้ว พวกหล่อนว่าไง? #คั่นกู #คั่นกูEP10 https://t.co/IhWJ7l59zX,Fri Apr 24 15:45:23 +0000 2020
1253711643374022656,Oümøūm💚🐰,เออจริง นี่ก็คาดหวังซีนโรงหนังมากเลยนะเอาจริง มันพิเศษมากๆเลยนะ มันคือฉากสำคัญของเรื่องอีกฉากนึงเลย แต่แบบ มันไม่สุดยังไงไม่รู้อ่ะ ทั้งที่มันควรไปสุดได้มากกว่านี้ #คั่นกูEP10 #คั่นกู,Fri Apr 24 15:45:23 +0000 2020
1253711642291957771,น้องเหมียวชนชั้นกระฎุมพี,กองปราบปรามยังมา #คั่นกู OMG อีกนิดน้องๆออเจ้าแล้วนะ😂 https://t.co/6EYFdXFzKg,Fri Apr 24 15:45:23 +0000 2020
1253711619021918211,M่a่ngmo้,"น่ารัก อบอุ่น รักมากเลยล่ะดูออกหวานมดขึ้นแล้วววว ฟินนนน 

#คั่นกูEP10 #คั่นกู #2gethertheseries
#GMM25 #GMMTV https://t.co/s2HivfBdSD",Fri Apr 24 15:45:17 +0000 2020
1253711616920547329,Wirunya,"สบตาทั้งชีวิตคิดเท่าไหร่🥰🥰🥰
#คั่นกู https://t.co/qOuGtFGN2C",Fri Apr 24 15:45:16 +0000 2020
1253711610507522054,Si Sirirat,ข้ามไปวันศุกร์หน้าเลยได้มั้ย🥺❤️                           #คั่นกู,Fri Apr 24 15:45:15 +0000 2020
1253711608070598656,O I L L Y,งืออ เขิลขึ้นทุกวันไม่ไหวแล้วเน้อออ ใจมันต้านไม่ไหวแล้ววว #คั่นกู,Fri Apr 24 15:45:14 +0000 2020
1253711594078351360,JuBZii,"จบแล้ว นอนได้จ้า  ^_&lt;  
เขิลไปหมด กะ EP นี้ งุ้ยยยยย ☺️☺️☺️
#คั่นกูEP10 #คั่นกู @bbrightvc @winmetawin https://t.co/MyGNjn59xc",Fri Apr 24 15:45:11 +0000 2020
1253711551225188354,- ᴛᴀɴᴀ *,"ชอบรอยยิ้มของทั้งคู่มากอะ ดูมีความสุขมากมากเหมือนเป็นเรื่องจริงอารมณ์สื่อถึงคนสองคนที่ได้เป็นแฟนกันแล้ว แบบ ได้เป็นแฟนกันสักที ~  

ปล. ชอบคำว่า น่ารักฉิบหายเลยเว้ย ของไบร์ทมาก ฟังแล้วกร้าววงใจ ☺️ #คั่นกูEP10 #คั่นกู https://t.co/1xLAUeg0tO",Fri Apr 24 15:45:01 +0000 2020
1253711536729632771,คุณแงวผู้แวววาว ม๊าวม๊าว,เดาว่าฉากที่ไบร์ทกับวินเขินสุดน่าจะหอมคอนี้ป่าว ใจบางมาก ไม่ไหวแล้ว ไม่ไหวแล้ว งื๊อออออ~ #คั่นกู #คั่นกูEP10 https://t.co/F3VEO0IIGy,Fri Apr 24 15:44:57 +0000 2020
1253711526055170048,ทวิตสีดำ,ชอบๆๆๆ ชอบฉากนี้ ทำให้นึกถึงตอนที่สาราวัตรยอมแกล้งจีบไทน์  แต่จริงๆชอบทุกฉากและ ฟินนนนนน ตายแบบตายแล้วตายอีก ตายแล้วฟื้นขึ้นมาแล้วตายซ้ำ 5555 💓❤💜💚🤗😏😁 #ตายสงบศพสีชมพู #เพราะเราคู่กัน #คั่นกูEP10  #คั่นกู  #togethertheseries #ทีมเมียสารวัตร https://t.co/m9YVhn8JTH,Fri Apr 24 15:44:55 +0000 2020
1253711516165013506,นี่เปาเอง๛,ชอบการแสดงของน้องวินตอนนี้มากสุดเลย เสียใจ ผิดหวัง ตอนน้ำตาไหลคือทึ่งมากเอาจริง มันน่ารักมากกกกกก ถ้าเป็นสารวัตรคือดึงมากอดแล้วนะเอาจริง ขอบคุณที่เป็นไทน์ได้สมบูรณ์ขนาดนี้นะคะ #คั่นกูEP10 #คั่นกู https://t.co/gurnCW4Zo6,Fri Apr 24 15:44:52 +0000 2020
1253711512188809218,บีอีเอเอ็ม💗,": พี่ชอบนาย
me:อ้ากกกกกกก&gt;///&lt;
: แบบน้อง
me: .....
ฮื้อออ~สงสารผู้กองมาก เข้าใจฟีลเลยอะ ทำดีแค่ไหนเค้าก็ไม่สนใจ ไม่เคยอยู่ในสายตา น้ำตาไหลเลยแม่😭😭 พี่มิลจะทำร้ายจิตใจน้องเกินไปแล้ว กอดๆนะผู้กองงง💗💗
#คั่นกูEP10 #คั่นกู https://t.co/osEa8idN4g",Fri Apr 24 15:44:51 +0000 2020
1253711496367886336,Praew na pa,"ตั้งแต่ดูมา. ไม่คิดเลยด้วยว่าจะต้องเป็นหนังY รู้สึกแค่ว่าเรื่องนี้มีคนสองคนที่รักกัน อีกคนรักมานานมาก ๆ พอจะทำให้อีกคนรู้สึกรักตอบ 💕
#คั่นกู https://t.co/5CXGPXxs3R",Fri Apr 24 15:44:48 +0000 2020
1253711489384382470,krataiipf,"หน้าคนหึง

#คั่นกูEP10 #คั่นกู #เพราะเราคู่กันep10 #2getherTheSeries #สารวัตรไทน์ https://t.co/PCm8HWigDV",Fri Apr 24 15:44:46 +0000 2020
1253711483906621441,wonderingpango,เราควรลองดู #คั่นกู ปะ แต่เรายังไม่ move on ออกจากกูซูเลยอะ... #วนสี่รอบ 😳😳,Fri Apr 24 15:44:45 +0000 2020
1253711479720734720,suda_,ยิ้มน้อยๆของคุณมันช่าง ทำให้ฉันหัวใจพองโต 💜 #bbrighvc  #คั่นกู  #คั่นกูEP10  #ไบร์ทวิน https://t.co/V9UMwuHVYU,Fri Apr 24 15:44:44 +0000 2020
1253711474184253445,Brightwin,"เหลืออีก3 EPสุดท้ายย เร็วไปมั้ยยยย
/เปงเศร้าา
#คั่นกู",Fri Apr 24 15:44:42 +0000 2020
1253711471239786497,My own little world💕,งื้อออออออ รักไม่ไหวแล้วววววว คือหน้าทะเล้นมาก กวนสุด ๆ แอร้ยยยย กรี๊ดดดด รัก รัก รัก ❤️💕🥰 #mmikesiri  #คั่นกูEP10  #คั่นกู  #2getherTheSeries  #เพราะเราคู่กัน  @mmikesiri  💕❤️ https://t.co/8UXlGNZeik,Fri Apr 24 15:44:42 +0000 2020
1253711465732694016,Y u y,"คือต้องรักมากขนาดไหนถึงเก็บของชิ้นเล็กขนาดปิ๊กกีตาร์ที่ถูกตัดแบ่งครึ่งไว้อ่ะ
ดูฉากนี้แล้วก็ซึม น้ำตาเนี่ยซึมเลยจ้าา 
EPนี้คือดีมากแม่
#คั่นกูEP10 #คั่นกู #2gethertheseries",Fri Apr 24 15:44:40 +0000 2020
1253711440189337601,pym_ao🕸เด็กติสของดาวิชญ์❤️แม่ะลูกบาส❤️เมียสารวัตร,@bbrightvc จร้าพ่ออออ อีพีนี้ฟินสินะ แต่งเมียเข้าห้องละอ่ะ 😍😍😍 @bbrightvc  #คั่นกูEP10  #คั่นกู,Fri Apr 24 15:44:34 +0000 2020
1253711434661261321,PoPpY,"ชีวิตจริงคงไม่มีแบบนี้ ก็ดู #คั่นกูEP10 ไปก่อนละกัน
#คั่นกู https://t.co/pcUUuWCPZx",Fri Apr 24 15:44:33 +0000 2020
1253711424666300416,hyukhae K.,"สารวัตร : นอนกับกูดิ
ป่ะๆๆๆ ง่วงพอดีเลย ป่ะนอนกัน
เขินวุ๊ย #คั่นกูEP10 #คั่นกู 
@bbrightvc @winmetawin https://t.co/4JRs2o24ZC",Fri Apr 24 15:44:31 +0000 2020
1253711414998339585,Oops,"เค เค เค เค เค เค เค เคเ ค
#คั่นกูEP10
#คั่นกู https://t.co/WdK5ewQD9O",Fri Apr 24 15:44:28 +0000 2020
1253711407662501889,'จีจ้า',"@iamToot789 ผัวข้าใครอย่าแตะ
#คั่นกูEP10 #คั่นกู",Fri Apr 24 15:44:27 +0000 2020
1253711404831473665,tangkwa_,"อย่าร้องนะคุณกาตุ่ยยย🐇🐇
@winmetawin #คั่นกูEP10 #คั่นกู https://t.co/8QSny1tCOz",Fri Apr 24 15:44:26 +0000 2020
1253711402860068865,phatthawut oum.,"คือชอบฉากนี้มากกกกเพราะพึ่งรู้ว่าสารวัตรชอบเลดี้กาก๊า.5555
#คั่นกู https://t.co/7a8BPkWvoj",Fri Apr 24 15:44:25 +0000 2020
1253711402801303553,Maiya,"""สารวัตรมีแฟนแล้วชื่อไทน์""
คือดีเวอร์epนี้
#คั่นกู",Fri Apr 24 15:44:25 +0000 2020
1253711396014981120,1996,ขนาดเทปเหลืองยังกั้นไม่ได้  ก็มันรักอ่ะ 😆 #ไม่มีอะไรมาคั่นกลางเราได้นะ #คั่นกู #คั่นกูEP10 https://t.co/EibkNZZOeo,Fri Apr 24 15:44:24 +0000 2020
1253711372384419843,SARA,เมือยนำเด้  #คั่นกูEP10  #คั่นกู https://t.co/Ui2zUZDlXh,Fri Apr 24 15:44:18 +0000 2020
1253711369825746950,น้องเจนโล่ 😄,@bbrightvc ยิ้มๆน้าาาา ✌️✌️✌️ #คั่นกูEP10 #คั่นกู #2getherTheSeries,Fri Apr 24 15:44:18 +0000 2020
1253711357884502017,แจมินที่แปลว่าแฟนเจโน่,มี SS2 ได้มั้ยยยยยย #คั่นกู,Fri Apr 24 15:44:15 +0000 2020
1253711352884948994,nice_methat,"""สั้นเสมอหู อย่าเลือกหนูสารวัตร""
ขอหึงแรงก่อน!
โอ้ยพ่อ รักมาก นั้นคือต้นขาที่ขาวมาก 
หนู ช๊อบ ชอบ
#คั่นกู
#คั่นกูEP10 https://t.co/dviD8Qx1vs",Fri Apr 24 15:44:14 +0000 2020
1253711344102027265,Rusman Salaeh,เอาจริงๆคือชอบ2ฉากนี้มากอ่ะ ฉากที่ดึงมากอดเเล้วหอมคือ คือแบบ อบอุ่นละมุนสุดอ่ะ55 ล่ะฉากที่นอนกอดกัน คือทำให้รู้สึกว่า นางทั้ง2รักกันมากจริงๆขนาดเทปเหลืองยังห้ามไม่ได้ epนี้คือตาย #คั่นกู #คั่นกูEP10 #ไบร์ทวิน  #bbrightv  #bbrightwin #winmetawain https://t.co/TFuCt0k5tT,Fri Apr 24 15:44:11 +0000 2020
1253711321490587650,Jidapha,น่ารักโว้ยยยย🤪 #คั่นกู  #คั่นกูEP10 https://t.co/rlQPiIyKss,Fri Apr 24 15:44:06 +0000 2020
1253711313789841409,Bluemoon🌸,"หึงแฟนแหละ เขาดูกันออก😆

#คั่นกูEP10 #คั่นกู #2gethertheseries https://t.co/HIX3I2CYY2",Fri Apr 24 15:44:04 +0000 2020
1253711307905183744,brightaholic,สายตาเธอช่างละมุนอะไรขนาดนี้ #คั่นกู #คั่นกูEP10  #2getherTheSeries #คู่กัน #คู่กันep10 จากคนไม่เล่นทวิตเตอร์มาเจอเธอเลยต้องมาติดตาม https://t.co/4tfhnBA4ig,Fri Apr 24 15:44:03 +0000 2020
1253711302335160320,Mo_Feen,"ชอบช่อดอกไม้แบบนี้อ่ะ ❤️❤️❤️
ผัวน่ารักมาก 💕
#คั่นกูEP10 #คั่นกู https://t.co/KsjeOqgof1",Fri Apr 24 15:44:01 +0000 2020
1253711291375480832,nattawat,เก็บของเสร็จแล้ว อยากย้ายบ้าน 😭😭😭😭 #คั่นกู #คั่นกูEP10 #2getherTheSeries,Fri Apr 24 15:43:59 +0000 2020
1253711262480908290,Amily@A,วันของชั้น​ วันนี้พี่ขอ...... เลือดหมดตัว​ พุ่งนี้คือวันศุกร์อีกใช่ม้ายยยยยย​ ชั้นรักทั้งคู่​ #สารวัตรไม่ควรมีคนเดียว​ #สารวัตรไม่ควรมีคนเดียว​ #กัดฟัน​ กว่าจะถึงศุกร์หน้าดูวนไปอีก​ 5​ รอบ​ #เพราะเราคู่กัน​ #คั่นกู​  #ไบรท์วิน https://t.co/ZUOmPrC97Z,Fri Apr 24 15:43:52 +0000 2020
1253711255606448128,ภรรยาคยองซูที่สามีเข้ากรมเลยมาแอบชื่นชมสารวัตร,นี่ยอมรับจริงๆ แบบไม่ได้โกหกเลย ไม่เคยดูซีรี่ส์วายเรื่องไหนแล้วใจเต้นแรง หายใจไม่ออก ยิ้มจนแก้มจะแตกแบบนี้มาก่อน สาบานได้เลย มันเป็นความรู้สึกที่แบบ!!!! #คั่นกูEP10 #คั่นกู  #2getherTheSeries,Fri Apr 24 15:43:50 +0000 2020
1253711251688927232,MiNkkIe-MeTal,@bbrightvc กรุ้มกริ้มมาก #คั่นกูEP10  #คั่นกู,Fri Apr 24 15:43:49 +0000 2020
1253711212061196289,ไบร์ทวินยืนหนึ่ง.❤️,"โอ๋เอ๋ ไม่ร้องน่ะไทน์.
#คั่นกู
#คั่นกูEP10 https://t.co/yzuPR7LDJc",Fri Apr 24 15:43:40 +0000 2020
1253711211062939650,KungDw,"ชอบไทน์นะEPนี้ เหมือนรู้ใจตัวเองก็เดินหน้าต่อเลยจ้า ไม่รีรอ ชอบๆๆ
@winmetawin ใจเธอมันได้ 
แล้วก็ไม่ใช้เวลาคิดเลยนะตอนตอบตกลงไปอยู่กับสารวัตรนะ🤭
อย่างไว✈️ 
@bbrightvc เบาได้เบานะ 🤭
#คั่นกู #คั่นกู10",Fri Apr 24 15:43:40 +0000 2020
